timestamp,city,temperature,humidity,pressure,wind_speed,aqi,pm2_5
2026-05-07 02:16:05,Marrakech,20.98,52,1008,1.54,2,2.73
2026-05-07 01:16:05,Marrakech,20.98,52,1008,1.54,2,2.74
2026-05-07 00:16:05,Marrakech,20.98,52,1008,1.54,2,2.76
2026-05-06 23:16:05,Marrakech,20.98,52,1008,1.54,2,2.7
2026-05-06 22:16:05,Marrakech,20.98,52,1008,1.54,2,2.61
2026-05-06 21:16:05,Marrakech,20.98,52,1008,1.54,2,2.54
2026-05-06 20:16:05,Marrakech,20.98,52,1008,1.54,2,2.36
2026-05-06 19:16:05,Marrakech,20.98,52,1008,1.54,2,2.01
2026-05-06 18:16:05,Marrakech,20.98,52,1008,1.54,2,1.84
2026-05-06 17:16:05,Marrakech,20.98,52,1008,1.54,2,1.86
2026-05-06 16:16:05,Marrakech,20.98,52,1008,1.54,2,1.78
2026-05-06 15:16:05,Marrakech,20.98,52,1008,1.54,2,1.77
2026-05-06 14:16:05,Marrakech,20.98,52,1008,1.54,2,1.83
2026-05-06 13:16:05,Marrakech,20.98,52,1008,1.54,2,2.26
2026-05-06 12:16:05,Marrakech,20.98,52,1008,1.54,2,2.73
2026-05-06 11:16:05,Marrakech,20.98,52,1008,1.54,2,2.57
2026-05-06 10:16:05,Marrakech,20.98,52,1008,1.54,2,3.17
2026-05-06 09:16:05,Marrakech,20.98,52,1008,1.54,1,5.5
2026-05-06 08:16:05,Marrakech,20.98,52,1008,1.54,1,5.34
2026-05-06 07:16:05,Marrakech,20.98,52,1008,1.54,1,5.26
2026-05-06 06:16:05,Marrakech,20.98,52,1008,1.54,1,5.19
2026-05-06 05:16:05,Marrakech,20.98,52,1008,1.54,1,5.08
2026-05-06 04:16:05,Marrakech,20.98,52,1008,1.54,2,5.0
2026-05-06 03:16:05,Marrakech,20.98,52,1008,1.54,2,4.93
2026-05-06 02:16:05,Marrakech,20.98,52,1008,1.54,2,4.84
2026-05-06 01:16:05,Marrakech,20.98,52,1008,1.54,2,4.72
2026-05-06 00:16:05,Marrakech,20.98,52,1008,1.54,2,4.63
2026-05-05 23:16:05,Marrakech,20.98,52,1008,1.54,2,4.5
2026-05-05 22:16:05,Marrakech,20.98,52,1008,1.54,2,4.38
2026-05-05 21:16:05,Marrakech,20.98,52,1008,1.54,2,4.28
2026-05-05 20:16:05,Marrakech,20.98,52,1008,1.54,2,3.96
2026-05-05 19:16:05,Marrakech,20.98,52,1008,1.54,2,3.48
2026-05-05 18:16:05,Marrakech,20.98,52,1008,1.54,2,3.29
2026-05-05 17:16:05,Marrakech,20.98,52,1008,1.54,2,3.39
2026-05-05 16:16:05,Marrakech,20.98,52,1008,1.54,2,3.42
2026-05-05 15:16:05,Marrakech,20.98,52,1008,1.54,2,3.6
2026-05-05 14:16:05,Marrakech,20.98,52,1008,1.54,2,4.09
2026-05-05 13:16:05,Marrakech,20.98,52,1008,1.54,2,5.02
2026-05-05 12:16:05,Marrakech,20.98,52,1008,1.54,2,6.21
2026-05-05 11:16:05,Marrakech,20.98,52,1008,1.54,2,5.6
2026-05-05 10:16:05,Marrakech,20.98,52,1008,1.54,2,5.56
2026-05-05 09:16:05,Marrakech,20.98,52,1008,1.54,2,6.54
2026-05-05 08:16:05,Marrakech,20.98,52,1008,1.54,2,6.4
2026-05-05 07:16:05,Marrakech,20.98,52,1008,1.54,2,6.31
2026-05-05 06:16:05,Marrakech,20.98,52,1008,1.54,2,6.18
2026-05-05 05:16:05,Marrakech,20.98,52,1008,1.54,2,6.06
2026-05-05 04:16:05,Marrakech,20.98,52,1008,1.54,2,5.99
2026-05-05 03:16:05,Marrakech,20.98,52,1008,1.54,2,5.94
2026-05-05 02:16:05,Marrakech,20.98,52,1008,1.54,2,5.9
2026-05-05 01:16:05,Marrakech,20.98,52,1008,1.54,2,5.9
2026-05-05 00:16:05,Marrakech,20.98,52,1008,1.54,2,5.96
2026-05-04 23:16:05,Marrakech,20.98,52,1008,1.54,2,5.53
2026-05-04 22:16:05,Marrakech,20.98,52,1008,1.54,2,5.47
2026-05-04 21:16:05,Marrakech,20.98,52,1008,1.54,2,5.61
2026-05-04 20:16:05,Marrakech,20.98,52,1008,1.54,2,5.86
2026-05-04 19:16:05,Marrakech,20.98,52,1008,1.54,2,6.1
2026-05-04 18:16:05,Marrakech,20.98,52,1008,1.54,2,6.47
2026-05-04 17:16:05,Marrakech,20.98,52,1008,1.54,2,6.64
2026-05-04 16:16:05,Marrakech,20.98,52,1008,1.54,2,6.15
2026-05-04 15:16:05,Marrakech,20.98,52,1008,1.54,2,5.97
2026-05-04 14:16:05,Marrakech,20.98,52,1008,1.54,2,6.24
2026-05-04 13:16:05,Marrakech,20.98,52,1008,1.54,2,6.71
2026-05-04 12:16:05,Marrakech,20.98,52,1008,1.54,2,7.26
2026-05-04 11:16:05,Marrakech,20.98,52,1008,1.54,2,7.09
2026-05-04 10:16:05,Marrakech,20.98,52,1008,1.54,2,7.54
2026-05-04 09:16:05,Marrakech,20.98,52,1008,1.54,2,9.46
2026-05-04 08:16:05,Marrakech,20.98,52,1008,1.54,2,9.77
2026-05-04 07:16:05,Marrakech,20.98,52,1008,1.54,2,10.33
2026-05-04 06:16:05,Marrakech,20.98,52,1008,1.54,2,10.52
2026-05-04 05:16:05,Marrakech,20.98,52,1008,1.54,2,10.3
2026-05-04 04:16:05,Marrakech,20.98,52,1008,1.54,2,10.04
2026-05-04 03:16:05,Marrakech,20.98,52,1008,1.54,2,9.9
2026-05-04 02:16:05,Marrakech,20.98,52,1008,1.54,2,9.66
2026-05-04 01:16:05,Marrakech,20.98,52,1008,1.54,2,9.5
2026-05-04 00:16:05,Marrakech,20.98,52,1008,1.54,2,9.43
2026-05-03 23:16:05,Marrakech,20.98,52,1008,1.54,2,9.27
2026-05-03 22:16:05,Marrakech,20.98,52,1008,1.54,2,9.16
2026-05-03 21:16:05,Marrakech,20.98,52,1008,1.54,2,9.28
2026-05-03 20:16:05,Marrakech,20.98,52,1008,1.54,2,9.3
2026-05-03 19:16:05,Marrakech,20.98,52,1008,1.54,2,9.2
2026-05-03 18:16:05,Marrakech,20.98,52,1008,1.54,2,9.17
2026-05-03 17:16:05,Marrakech,20.98,52,1008,1.54,2,8.94
2026-05-03 16:16:05,Marrakech,20.98,52,1008,1.54,2,8.28
2026-05-03 15:16:05,Marrakech,20.98,52,1008,1.54,2,7.6
2026-05-03 14:16:05,Marrakech,20.98,52,1008,1.54,2,7.22
2026-05-03 13:16:05,Marrakech,20.98,52,1008,1.54,2,7.24
2026-05-03 12:16:05,Marrakech,20.98,52,1008,1.54,2,7.99
2026-05-03 11:16:05,Marrakech,20.98,52,1008,1.54,2,8.25
2026-05-03 10:16:05,Marrakech,20.98,52,1008,1.54,2,8.91
2026-05-03 09:16:05,Marrakech,20.98,52,1008,1.54,2,10.89
2026-05-03 08:16:05,Marrakech,20.98,52,1008,1.54,2,10.83
2026-05-03 07:16:05,Marrakech,20.98,52,1008,1.54,2,10.83
2026-05-03 06:16:05,Marrakech,20.98,52,1008,1.54,2,10.68
2026-05-03 05:16:05,Marrakech,20.98,52,1008,1.54,2,10.35
2026-05-03 04:16:05,Marrakech,20.98,52,1008,1.54,2,10.0
2026-05-03 03:16:05,Marrakech,20.98,52,1008,1.54,2,9.65
2026-05-03 02:16:05,Marrakech,20.98,52,1008,1.54,2,9.36
2026-05-03 01:16:05,Marrakech,20.98,52,1008,1.54,2,9.22
2026-05-03 00:16:05,Marrakech,20.98,52,1008,1.54,2,9.2
2026-05-02 23:16:05,Marrakech,20.98,52,1008,1.54,2,9.14
2026-05-02 22:16:05,Marrakech,20.98,52,1008,1.54,2,9.13
2026-05-02 21:16:05,Marrakech,20.98,52,1008,1.54,2,9.47
2026-05-02 20:16:05,Marrakech,20.98,52,1008,1.54,2,9.87
2026-05-02 19:16:05,Marrakech,20.98,52,1008,1.54,2,10.16
2026-05-02 18:16:05,Marrakech,20.98,52,1008,1.54,2,10.41
2026-05-02 17:16:05,Marrakech,20.98,52,1008,1.54,2,10.23
2026-05-02 16:16:05,Marrakech,20.98,52,1008,1.54,2,9.6
